CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,MonthlyProfit,CostToServe,MarketingSpend,Discount,Region,SignupMonth
7442-GEYDN,1,United States,California,Long Beach,90802,"33.7635, -118.2184",33.7635,-118.2184,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.4,1762.09,No,0,33,4764,,9.53,29.81,440.3,0.045,South California,2018-09-01
3578-TICIC,1,United States,California,Anaheim,92805,"33.847, -117.9135",33.847,-117.9135,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.99,101.99,Yes,1,59,2375,Competitor made better offer,-3.93,11.42,268.22,0.017,South California,2020-09-01
2541-MZFUN,1,United States,California,Fresno,93701,"36.7126, -119.8857",36.7126,-119.8857,Male,0,No,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.87,4090.73,No,0,39,5599,,24.6,26.88,319.79,0.059,Central California,2016-02-01
9819-NCKBF,1,United States,California,Sacramento,95814,"38.6205, -121.4196",38.6205,-121.4196,Male,0,No,No,52,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.73,2649.45,No,0,31,5009,,3.4,26.22,420.14,0.071,North California,2016-10-01
5823-XPJQG,1,United States,California,Long Beach,90802,"33.774, -118.0857",33.774,-118.0857,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.9,1196.42,No,0,8,4247,,-0.32,13.19,160.69,0.064,South California,2016-04-01
1839-TVPML,1,United States,California,Anaheim,92805,"33.8897, -117.9058",33.8897,-117.9058,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),96.21,6571.31,No,0,5,6135,,21.1,48.06,429.92,0.095,South California,2015-06-01
4312-ZNWBJ,1,United States,California,Bakersfield,93301,"35.3554, -118.9854",35.3554,-118.9854,Male,1,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1057.56,No,0,21,4664,,0.93,10.01,134.19,0.094,Central California,2016-04-01
2935-DZBOF,1,United States,California,Stockton,95202,"38.11, -121.2367",38.11,-121.2367,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.45,49.34,No,0,14,3283,,2.42,14.13,112.22,0.166,Central California,2020-12-01
1706-ZHJER,1,United States,California,Berkeley,94704,"37.8433, -122.3392",37.8433,-122.3392,Female,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.01,3765.58,No,0,9,5893,,15.68,22.79,362.74,0.092,North California,2015-11-01
9321-IUKOU,1,United States,California,Sacramento,95814,"38.5364, -121.448",38.5364,-121.448,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.38,121.67,Yes,1,74,2015,Long wait times,2.34,12.56,189.46,0.065,North California,2020-09-01
9565-PJMWJ,1,United States,California,Riverside,92501,"33.9293, -117.3968",33.9293,-117.3968,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.44,618.27,No,0,46,2612,,0.52,15.33,171.53,0.096,South California,2019-02-01
5207-UWLXW,1,United States,California,Bakersfield,93301,"35.3628, -118.9042",35.3628,-118.9042,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.12,1314.69,No,0,83,5313,,34.32,37.71,392.26,0.061,Central California,2019-12-01
5166-HEDFB,1,United States,California,Santa Rosa,95401,"38.3544, -122.7235",38.3544,-122.7235,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.75,809.96,No,0,14,4494,,-0.79,10.27,164.37,0.129,North California,2017-07-01
3599-ZFKKN,1,United States,California,Los Angeles,90001,"34.0669, -118.1983",34.0669,-118.1983,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.87,1730.38,No,0,26,5521,,1.2,10.25,264.85,0.096,South California,2015-04-01
5559-PCIXZ,1,United States,California,San Francisco,94109,"37.6796, -122.4283",37.6796,-122.4283,Male,1,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,63.76,637.78,Yes,1,40,3177,Competitor made better offer,24.44,24.56,94.02,0.17,North California,2020-04-01
1021-QDNAT,1,United States,California,Sacramento,95814,"38.5897, -121.3846",38.5897,-121.3846,Female,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.58,201.01,No,0,54,3326,,-2.2,11.49,215.12,0.068,North California,2020-03-01
9877-DKFFU,1,United States,California,Berkeley,94704,"37.8039, -122.2986",37.8039,-122.2986,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),62.66,4201.63,No,0,5,5321,,23.36,23.55,168.92,0.139,North California,2015-07-01
2067-DJIZK,1,United States,California,Fresno,93701,"36.7187, -119.7288",36.7187,-119.7288,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.24,3740.11,No,0,60,5589,,27.6,31.57,191.53,0.016,Central California,2016-07-01
5937-CJFJH,1,United States,California,San Jose,95112,"37.3684, -121.855",37.3684,-121.855,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.34,6293.8,Yes,1,71,4900,Long wait times,28.15,42.09,354.55,0.059,Central California,2015-05-01
2055-ONNLN,1,United States,California,Oakland,94601,"37.9196, -122.251",37.9196,-122.251,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.42,5617.85,No,0,18,5594,,26.63,35.48,461.08,0.059,North California,2015-09-01
7558-GERDJ,1,United States,California,San Jose,95112,"37.2843, -121.8748",37.2843,-121.8748,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.13,937.22,Yes,1,91,3105,Network reliability,29.88,41.78,254.57,0.077,Central California,2020-03-01
6232-PTMMB,1,United States,California,San Jose,95112,"37.3307, -121.9197",37.3307,-121.9197,Female,1,No,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.31,3460.48,No,0,24,5224,,23.34,30.23,83.63,0.054,Central California,2016-04-01
8109-GVQXW,1,United States,California,Bakersfield,93301,"35.3371, -119.148",35.3371,-119.148,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.26,4373.16,Yes,1,34,5367,Moved,31.48,29.27,332.44,0.082,Central California,2016-08-01
4403-KXWSY,1,United States,California,Stockton,95202,"37.9142, -121.2371",37.9142,-121.2371,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.9,3632.14,No,0,25,6139,,19.6,27.88,178.16,0.0,Central California,2015-07-01
6623-AOJAO,1,United States,California,Anaheim,92805,"33.8009, -117.9387",33.8009,-117.9387,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),71.68,661.89,No,0,12,4520,,4.21,25.8,547.62,0.263,South California,2020-05-01
6042-TUIZL,1,United States,California,Long Beach,90802,"33.8113, -118.1352",33.8113,-118.1352,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.45,165.25,No,0,50,4090,,21.51,30.94,264.82,0.015,South California,2020-11-01
4897-EZKEW,1,United States,California,Santa Rosa,95401,"38.416, -122.6965",38.416,-122.6965,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,81.89,5449.69,No,0,5,5928,,12.56,40.42,155.28,0.274,North California,2015-08-01
9622-FPXRL,1,United States,California,Anaheim,92805,"33.9491, -117.8543",33.9491,-117.8543,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.48,894.5,Yes,1,36,2893,Network reliability,-2.86,12.27,251.59,0.074,South California,2017-09-01
6162-CZNBI,1,United States,California,Bakersfield,93301,"35.3941, -118.9786",35.3941,-118.9786,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.83,1364.1,No,0,6,4738,,-3.01,11.11,270.94,0.069,Central California,2015-08-01
4693-ZWHEB,1,United States,California,Oakland,94601,"37.7539, -122.3944",37.7539,-122.3944,Female,0,Yes,Yes,70,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.68,5680.55,No,0,66,5755,,21.55,39.03,339.77,0.085,North California,2015-04-01
6125-LNHUN,1,United States,California,San Jose,95112,"37.3199, -121.8556",37.3199,-121.8556,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,81.83,1072.55,No,0,19,4309,,17.16,30.26,427.21,0.203,Central California,2020-01-01
9263-GGPSH,1,United States,California,San Diego,92101,"32.6756, -117.1783",32.6756,-117.1783,Female,1,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.76,419.0,Yes,1,55,2940,Attitude of support person,6.75,24.61,334.74,0.031,South California,2020-05-01
5928-NRQFC,1,United States,California,Long Beach,90802,"33.8101, -118.1354",33.8101,-118.1354,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.35,3379.0,No,0,19,4963,,15.33,35.09,452.02,0.159,South California,2017-09-01
3453-DONAV,1,United States,California,San Jose,95112,"37.2563, -121.8567",37.2563,-121.8567,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.92,102.91,Yes,1,49,2933,Price too high,23.9,35.34,347.42,0.066,Central California,2021-01-01
7447-MEEYG,1,United States,California,Oakland,94601,"37.7374, -122.2411",37.7374,-122.2411,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.18,530.03,Yes,1,77,2372,Competitor offered higher download speeds,8.25,25.95,383.03,0.091,North California,2020-04-01
8744-RQVXH,1,United States,California,Oakland,94601,"37.7748, -122.2848",37.7748,-122.2848,Male,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.11,2022.07,No,0,36,5010,,23.18,19.3,94.06,0.074,North California,2017-09-01
9884-DUKQV,1,United States,California,Sacramento,95814,"38.6157, -121.54",38.6157,-121.54,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.74,592.18,Yes,1,77,2909,Attitude of support person,23.81,28.2,413.59,0.061,North California,2020-06-01
5043-CVDSL,1,United States,California,Los Angeles,90001,"34.1139, -118.2653",34.1139,-118.2653,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.61,5103.17,Yes,1,41,4976,Long wait times,25.27,41.37,278.28,0.053,South California,2015-12-01
5253-GNEFM,1,United States,California,Bakersfield,93301,"35.4423, -119.1087",35.4423,-119.1087,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.86,4378.86,No,0,7,5526,,12.29,35.78,393.86,0.077,Central California,2015-11-01
8096-NWHAI,1,United States,California,Fresno,93701,"36.7643, -119.8166",36.7643,-119.8166,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.98,488.75,Yes,1,50,3054,Attitude of support person,15.08,20.49,272.81,0.001,Central California,2020-03-01
2006-NZMEP,1,United States,California,Los Angeles,90001,"34.0481, -118.3169",34.0481,-118.3169,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,79.79,5218.08,No,0,10,6245,,11.51,36.74,559.69,0.103,South California,2015-08-01
7628-WMLNF,1,United States,California,Long Beach,90802,"33.8098, -118.2656",33.8098,-118.2656,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,75.76,2809.94,No,0,16,4658,,8.61,38.32,319.18,0.205,South California,2018-01-01
1975-UDRPM,1,United States,California,San Diego,92101,"32.6585, -117.1553",32.6585,-117.1553,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.99,304.49,No,0,23,2950,,-12.05,15.64,421.89,0.153,South California,2020-02-01
4398-ZUEZD,1,United States,California,Oakland,94601,"37.7122, -122.2445",37.7122,-122.2445,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,58.24,1105.67,No,0,7,4542,,15.52,21.81,244.75,0.184,North California,2019-07-01
8310-LKNMD,1,United States,California,Stockton,95202,"37.9795, -121.2924",37.9795,-121.2924,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,78.52,755.99,Yes,1,44,3797,Competitor offered higher download speeds,21.72,30.2,274.77,0.193,Central California,2020-04-01
2410-TSKLJ,1,United States,California,Anaheim,92805,"33.7863, -117.9392",33.7863,-117.9392,Male,1,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.01,4190.05,Yes,1,43,4688,Attitude of support person,20.77,37.58,330.88,0.087,South California,2016-09-01
8715-BQIEE,1,United States,California,San Diego,92101,"32.7124, -117.2085",32.7124,-117.2085,Male,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.55,2238.03,No,0,5,5111,,7.75,24.0,210.89,0.198,South California,2017-05-01
4698-DRIWD,1,United States,California,Santa Rosa,95401,"38.4464, -122.73",38.4464,-122.73,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,46.18,No,0,5,2589,,-6.74,12.99,159.73,0.293,North California,2020-11-01
4156-JRHEK,1,United States,California,San Jose,95112,"37.3506, -121.9274",37.3506,-121.9274,Male,1,No,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,61.12,3167.0,No,0,5,5459,,27.86,22.2,99.64,0.113,Central California,2016-10-01
9141-VOZTT,1,United States,California,Anaheim,92805,"33.8835, -117.9174",33.8835,-117.9174,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.88,3823.0,No,0,43,5360,,24.99,25.94,330.84,0.087,South California,2016-08-01
4571-MYYSC,1,United States,California,San Francisco,94109,"37.8165, -122.4955",37.8165,-122.4955,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.54,3496.18,Yes,1,39,4913,Long wait times,9.59,30.8,335.29,0.087,North California,2016-03-01
2382-LOQHU,1,United States,California,Bakersfield,93301,"35.3831, -118.9836",35.3831,-118.9836,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,62.39,3742.18,No,0,9,4959,,9.6,33.24,353.9,0.077,Central California,2016-02-01
8499-FUDMW,1,United States,California,Sacramento,95814,"38.5595, -121.5228",38.5595,-121.5228,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,54.97,380.09,No,0,17,3678,,5.73,24.97,243.34,0.257,North California,2020-07-01
3717-RWMWQ,1,United States,California,Anaheim,92805,"33.842, -117.8955",33.842,-117.8955,Female,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.46,3259.63,No,0,53,5171,,26.96,27.54,257.46,0.061,South California,2017-03-01
5546-DSIHX,1,United States,California,San Francisco,94109,"37.7451, -122.375",37.7451,-122.375,Male,0,No,No,41,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.25,3122.15,Yes,1,41,4421,Competitor offered higher download speeds,19.18,41.67,329.27,0.022,North California,2017-09-01
4139-JYHTN,1,United States,California,San Francisco,94109,"37.7651, -122.403",37.7651,-122.403,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.29,580.73,Yes,1,56,3249,Competitor made better offer,24.91,35.06,220.31,0.03,North California,2020-06-01
1649-PLSKG,1,United States,California,Santa Rosa,95401,"38.5713, -122.6741",38.5713,-122.6741,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.01,4042.12,No,0,6,5449,,22.89,31.14,109.57,0.007,North California,2015-05-01
3078-NZLDV,1,United States,California,Berkeley,94704,"37.8806, -122.3763",37.8806,-122.3763,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.92,266.7,Yes,1,69,3471,Price too high,33.08,32.62,310.96,0.028,North California,2020-11-01
3828-LWCDF,1,United States,California,Bakersfield,93301,"35.3958, -119.0433",35.3958,-119.0433,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.87,647.35,Yes,1,76,3666,Long wait times,27.57,34.62,339.36,0.007,Central California,2020-05-01
4384-WQUIK,1,United States,California,Santa Rosa,95401,"38.4051, -122.6589",38.4051,-122.6589,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.68,2684.18,Yes,1,40,3719,Product dissatisfaction,9.9,22.73,407.07,0.093,North California,2017-02-01
4678-COIYR,1,United States,California,San Jose,95112,"37.3892, -121.8608",37.3892,-121.8608,Male,0,Yes,No,33,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.24,1719.39,No,0,48,4882,,16.3,21.72,320.45,0.035,Central California,2018-05-01
8837-FCLOO,1,United States,California,Stockton,95202,"37.9957, -121.1984",37.9957,-121.1984,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1004.63,Yes,1,29,3618,Attitude of support person,-10.13,12.72,344.25,0.072,Central California,2016-06-01
6879-VIHGJ,1,United States,California,Stockton,95202,"37.9961, -121.2056",37.9961,-121.2056,Male,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,65.36,3866.45,No,0,5,5313,,-5.16,38.32,341.4,0.275,Central California,2016-03-01
6379-UKKXI,1,United States,California,Riverside,92501,"33.9913, -117.3605",33.9913,-117.3605,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.57,426.24,Yes,1,77,3261,Competitor made better offer,18.5,47.7,454.5,0.06,South California,2020-09-01
2471-IBJXV,1,United States,California,Bakersfield,93301,"35.425, -119.0313",35.425,-119.0313,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,84.29,228.28,Yes,1,41,3188,Network reliability,17.82,39.11,334.93,0.159,Central California,2020-11-01
9064-HKWTE,1,United States,California,Stockton,95202,"38.0213, -121.3387",38.0213,-121.3387,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.34,98.45,No,0,5,3021,,-0.82,10.35,110.56,0.269,Central California,2020-08-01
8610-CGNRU,1,United States,California,Los Angeles,90001,"34.0664, -118.2675",34.0664,-118.2675,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,58.05,3363.23,No,0,5,5057,,15.73,28.23,109.76,0.164,South California,2016-04-01
7633-HJSYW,1,United States,California,Oakland,94601,"37.7987, -122.2916",37.7987,-122.2916,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,75.58,370.88,No,0,23,3732,,4.58,40.8,184.23,0.298,North California,2020-09-01
9703-RMTBY,1,United States,California,Los Angeles,90001,"34.0969, -118.2734",34.0969,-118.2734,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),78.07,4738.96,No,0,14,5534,,17.63,37.67,231.7,0.168,South California,2016-01-01
9269-NNNDF,1,United States,California,Long Beach,90802,"33.7249, -118.2396",33.7249,-118.2396,Female,1,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.35,919.96,No,0,38,4254,,2.36,10.63,125.9,0.006,South California,2016-12-01
7588-ARHDP,1,United States,California,Santa Rosa,95401,"38.4045, -122.694",38.4045,-122.694,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.8,3236.19,Yes,1,25,4875,Product dissatisfaction,15.7,23.0,323.92,0.081,North California,2016-05-01
3473-LWSZK,1,United States,California,Oakland,94601,"37.8017, -122.1864",37.8017,-122.1864,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,71.6,582.8,No,0,25,3549,,20.08,26.63,307.04,0.169,North California,2020-06-01
4646-RDWJM,1,United States,California,San Jose,95112,"37.2511, -121.8396",37.2511,-121.8396,Male,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.97,1135.42,No,0,32,4109,,0.32,10.64,215.85,0.001,Central California,2016-05-01
5568-BHDPS,1,United States,California,Santa Rosa,95401,"38.4818, -122.7302",38.4818,-122.7302,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.24,2251.04,No,0,62,4304,,34.92,31.31,239.38,0.062,North California,2018-10-01
1071-AVIVR,1,United States,California,Stockton,95202,"37.9096, -121.2401",37.9096,-121.2401,Male,1,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.76,686.5,No,0,25,3573,,8.9,26.85,328.7,0.144,Central California,2020-03-01
8050-JHSQO,1,United States,California,Long Beach,90802,"33.7465, -118.1764",33.7465,-118.1764,Female,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.23,807.01,Yes,1,62,3375,Don't know,20.89,23.87,259.24,0.062,South California,2020-01-01
4286-PKXSK,1,United States,California,Stockton,95202,"37.947, -121.2928",37.947,-121.2928,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.35,710.03,Yes,1,80,3469,Attitude of support person,36.5,29.44,156.83,0.063,Central California,2020-04-01
8591-BVKGV,1,United States,California,Sacramento,95814,"38.5836, -121.4996",38.5836,-121.4996,Male,1,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),67.0,169.03,No,0,37,3859,,25.61,24.89,101.75,0.183,North California,2020-11-01
6921-BGLQU,1,United States,California,Santa Rosa,95401,"38.4232, -122.7241",38.4232,-122.7241,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.37,3940.63,Yes,1,55,3980,Don't know,26.3,32.93,243.85,0.067,North California,2016-09-01
4304-VUJYY,1,United States,California,Los Angeles,90001,"34.0488, -118.2111",34.0488,-118.2111,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.23,418.69,Yes,1,53,3005,Attitude of support person,23.87,33.78,193.37,0.181,South California,2020-09-01
3609-OWOTU,1,United States,California,Santa Rosa,95401,"38.4374, -122.7071",38.4374,-122.7071,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.31,1410.81,No,0,5,4008,,-0.31,14.86,93.64,0.241,North California,2016-03-01
6093-JNVIV,1,United States,California,Stockton,95202,"37.9353, -121.3272",37.9353,-121.3272,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),83.03,5017.3,No,0,5,5746,,33.13,35.04,151.39,0.103,Central California,2016-01-01
2829-MCWSD,1,United States,California,Los Angeles,90001,"34.0135, -118.2825",34.0135,-118.2825,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.82,251.5,Yes,1,82,3103,Network reliability,10.31,32.24,435.16,0.078,South California,2020-10-01
3001-NMCXL,1,United States,California,Santa Rosa,95401,"38.4945, -122.6988",38.4945,-122.6988,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.06,1288.45,No,0,15,5091,,3.99,9.73,109.76,0.04,North California,2015-06-01
7039-TEITU,1,United States,California,Modesto,95354,"37.5339, -120.9755",37.5339,-120.9755,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.77,6029.82,No,0,65,6192,,35.55,31.92,280.75,0.077,Central California,2015-04-01
2933-IUICM,1,United States,California,San Jose,95112,"37.3279, -121.902",37.3279,-121.902,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,76.77,614.57,Yes,1,42,3297,Competitor offered higher download speeds,15.82,37.95,273.88,0.151,Central California,2020-06-01
2275-PYCHO,1,United States,California,Oakland,94601,"37.781, -122.3278",37.781,-122.3278,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,87.9,1056.51,No,0,31,4479,,26.81,35.43,215.0,0.19,North California,2020-02-01
2355-NFQJY,1,United States,California,San Jose,95112,"37.3591, -121.8238",37.3591,-121.8238,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.99,830.09,No,0,5,4431,,-9.84,11.29,388.97,0.07,Central California,2017-05-01
