CustomerID,Churn Value,ChurnProbability,RiskTier
2534-LOALI,0,0.3262920973736896,Low
2000-QSXSE,0,0.4242143550001286,Medium
1824-VBJJE,0,0.011196904191233035,Low
6695-UXMLF,0,0.13141599826908507,Low
1756-VVZDK,1,0.6025215694554922,Medium
6735-WKDXC,0,0.22080598025664197,Low
7343-JANJL,0,0.1715549206936822,Low
2622-RHDKE,1,0.7980723137992195,High
5871-NUZCA,0,0.27122501055572446,Low
4969-BWVLY,1,0.8504979061872665,High
5673-OUOSG,0,0.21086093791148988,Low
5589-VZEAP,0,0.08862496511260785,Low
1490-RLUEB,1,0.6433747061996554,Medium
2948-BDTSQ,0,0.26477655258660615,Low
4790-FVWGX,0,0.11798808566709955,Low
6610-IFPAI,1,0.8922555436805034,High
7199-MDESV,0,0.005010488641373977,Low
7215-ERHPP,0,0.12210296800371065,Low
8963-VBAYH,0,0.25503318624961646,Low
1593-EMXYR,0,0.049641609651615466,Low
3420-SVKPM,1,0.6488997423132389,Medium
8749-PBWOL,0,0.16642061014649284,Low
2697-SAERH,0,0.011853879390598043,Low
7746-GTRST,1,0.5576930889280708,Medium
8198-JMBJL,0,0.05552779710258147,Low
7937-XRDFN,0,0.6383082565601325,Medium
4917-YEOUL,0,0.127747044886432,Low
3223-DQQTV,0,0.26329983039140586,Low
9923-ELIWD,0,0.26695738725247015,Low
6978-IAPKR,1,0.36787051555859246,Low
4546-EDELG,0,0.028428854400466663,Low
2048-IVVJN,0,0.26625933010496255,Low
2647-KPAWX,0,0.34835361456752434,Low
9413-FXCWD,0,0.2418330049125376,Low
4132-YNFJI,0,0.012098297545869932,Low
9299-KCEOA,1,0.646540235321183,Medium
3221-PWCIK,0,0.22765689814175186,Low
8772-UYQEY,0,0.03899315587760129,Low
7787-RJUKI,0,0.14768776485093196,Low
3469-RQFIF,1,0.5864255561663151,Medium
7664-IUGKA,1,0.478767148821065,Medium
1042-ABYHN,0,0.13848700731606262,Low
9583-MKSTC,0,0.03591521588393239,Low
9423-DIYOO,0,0.024592656518666656,Low
8670-LPOCH,1,0.911073663954049,High
7925-IXYTA,0,0.13269379572586595,Low
7772-ZTQPM,1,0.1954139786035159,Low
3230-MXCDW,1,0.07370994709546101,Low
8444-NJCRO,0,0.47653362050814774,Medium
8245-JUYET,0,0.05003548941290206,Low
6497-KFECG,0,0.1566898552199576,Low
5621-NZTZT,0,0.3290506970075892,Low
6160-VUVGS,0,0.0609447278687116,Low
3019-ISNUS,1,0.16991727977526683,Low
7675-DCGJV,1,0.5741933659729621,Medium
1397-OUJIF,1,0.0713714645648525,Low
4867-QPWAH,1,0.22849748468578504,Low
4186-KSCHB,1,0.22128829764972396,Low
6133-ZZBDO,0,0.05115368766945739,Low
3413-GRHPB,1,0.28310009230862443,Low
9801-CAKWQ,0,0.04765120997888555,Low
5396-HFQNP,0,0.3464309244957149,Low
4709-HEHFM,1,0.05119233378795158,Low
3592-UOHCD,1,0.5491189608724295,Medium
1799-IIBSN,0,0.15186441374144427,Low
9803-XASZU,0,0.01912281423249324,Low
7173-DXVNX,1,0.8756813009367883,High
5165-NUSOU,1,0.8749773794457146,High
9075-QXKNQ,0,0.7323671229318035,High
6163-ELDRU,1,0.15159875915343882,Low
7140-WQJBA,0,0.11321743379978334,Low
9671-UIYGU,0,0.12701923669774245,Low
2899-SBRLP,0,0.014157448451568045,Low
1374-JEQAX,0,0.7477320240050653,High
2571-NZKOY,0,0.3308407135386686,Low
1604-OOSPM,0,0.1359162347011479,Low
5928-HIYRR,0,0.16658673516678343,Low
2283-KFYZI,0,0.09149605196108448,Low
4739-RDOFN,1,0.7391266799443159,High
7516-TDHJS,0,0.03800110273396789,Low
3955-MFIMF,0,0.34265038543577353,Low
1991-DLEAV,0,0.006446876210927365,Low
9732-NPEBC,1,0.24497467730339056,Low
2716-CTUTH,1,0.6057569687918464,Medium
4284-JDMNF,1,0.8774848571850059,High
3487-MCPIS,1,0.5905908281829684,Medium
7758-JJNBF,0,0.5622222806359582,Medium
2083-HPGNR,0,0.04413065760392737,Low
7073-NOLMU,0,0.48087963527962,Medium
5275-JYXWV,0,0.1219330170372599,Low
4445-YQXAC,0,0.2660451197471982,Low
1188-ZIBTU,0,0.5127361772404289,Medium
9328-PRQSN,0,0.664335033434776,Medium
1289-EYBCU,0,0.14840346871805876,Low
9521-LDPAJ,0,0.9334431306203901,High
6071-WCPAM,0,0.20794045004764655,Low
7009-ATZHT,1,0.671281436880128,Medium
5801-XPUEG,0,0.08055179359151778,Low
4960-XQFXQ,0,0.022888925458842732,Low
4769-JSWNV,0,0.4883699856222914,Medium
7363-BUONP,0,0.058095063539573256,Low
1549-XWZPG,1,0.6157468808958672,Medium
6405-HNUEL,0,0.05967455021927881,Low
5375-YNIJH,1,0.20705024079014178,Low
2341-STFLT,1,0.8959145077359048,High
7305-CBBNX,0,0.5992713908997195,Medium
1663-STZPY,0,0.18384714507258038,Low
5062-GZNIQ,1,0.9196705790936808,High
4805-TTANW,1,0.17645239587265418,Low
6926-SZISA,0,0.023961434870830224,Low
2356-SFUWX,0,0.04746990860520293,Low
1431-INAXZ,0,0.06714008239796773,Low
7985-HDVTY,1,0.16652339501505542,Low
4438-EXCOM,1,0.03700912579018371,Low
5938-KAQGD,1,0.8248407311435945,High
4714-HSJNM,0,0.19499701905807035,Low
8671-CAWIS,0,0.048272953452203525,Low
6377-TRGNH,0,0.11401814049917788,Low
4589-OBASC,0,0.5660178086071752,Medium
9132-QVMSE,1,0.9515095059124028,High
6706-IUJUX,0,0.364708245791411,Low
1062-BJOWL,0,0.5005722685354338,Medium
8656-SSXIR,1,0.7806910562899604,High
8180-ZGUFZ,0,0.2941908301426039,Low
5821-WOBJP,0,0.22815176997366407,Low
6433-OSPEC,1,0.6004806334839525,Medium
3597-DSZYO,0,0.2566502781968339,Low
8959-RDPOO,0,0.3808680727786159,Low
8200-ZGAQC,0,0.38768436491792724,Low
4848-YRYAS,0,0.20165147146496862,Low
3816-BHYKX,0,0.046537089741534185,Low
2030-RLHOP,0,0.5266819008249823,Medium
1239-QHUEH,1,0.2704461693360121,Low
9748-GDOQO,0,0.15725409274582858,Low
4616-CHBWG,1,0.6254673184158629,Medium
6976-GQCCI,0,0.2215481489953327,Low
3330-IHSLE,0,0.7864013087024091,High
9292-QKNIK,0,0.7796279550902177,High
1638-VKSBC,0,0.013168831620472669,Low
4286-AZBOJ,0,0.3885028339090298,Low
2879-DHBOG,1,0.28096694812993595,Low
1173-CXGPK,1,0.4754789381608041,Medium
5430-WSOFW,0,0.3687369096761403,Low
1194-OPYEH,0,0.005369621032770127,Low
1110-GYAUY,0,0.49825921054355626,Medium
2027-JXSBW,0,0.6848848270475653,Medium
8226-IKHNU,1,0.5425380732690283,Medium
7014-ZCYXJ,1,0.9381143673877805,High
2292-FYACB,1,0.6430936759637821,Medium
2547-UBZKN,0,0.35258129302051017,Low
6317-VQBVC,0,0.03555145635126068,Low
5754-WNKIU,0,0.05162600246078995,Low
6859-VXPJP,0,0.1980132992590557,Low
4206-FIMFI,1,0.64607089251294,Medium
6099-DCUVI,0,0.29034481948957086,Low
2239-LEWBN,1,0.5493408741355406,Medium
4431-MTGXZ,1,0.3726928794441606,Low
4908-KGVSL,0,0.3861046703251094,Low
7192-JRVLR,1,0.2707918419438986,Low
6087-BBGGE,0,0.022513461840200307,Low
9341-PBXHZ,1,0.7313585933622535,High
3039-CDKYO,1,0.7964001519661059,High
2132-IMOVB,1,0.7769904836563822,High
1034-SCRIK,0,0.06802502360577578,Low
2327-UEAPD,0,0.13543692232409243,Low
2535-FQTXZ,1,0.4668061692725309,Medium
3064-FFEAP,0,0.5933160968836223,Medium
1131-BKVMK,0,0.2534989912459775,Low
2645-RIZDU,1,0.7363919969333994,High
7130-JKZTB,1,0.40325797980265066,Medium
5952-TJRQI,0,0.46242604524640146,Medium
1064-ARUJM,0,0.16925328652486665,Low
5621-WNOOD,0,0.36222165629966824,Low
7320-XCBMT,0,0.010633700549403142,Low
1748-TGEEN,1,0.6302556618001433,Medium
6387-MPUVS,1,0.7265829155798403,High
5696-FTRXS,0,0.022385333336460117,Low
2201-OSZIW,1,0.7230311653302471,High
3502-JZEFV,0,0.3787375319794665,Low
9230-CVPWM,1,0.2688224916154025,Low
6273-GPKKH,0,0.066287719825921,Low
4607-EWKKZ,0,0.1606214511897473,Low
5379-SZWJN,1,0.4197487785380202,Medium
8402-NHNAW,0,0.04510841683788356,Low
6340-GMAUN,0,0.5535297754963505,Medium
1037-LBKWR,0,0.38381852890075924,Low
5326-NNCFV,1,0.16811106081911695,Low
9332-DXANV,1,0.4433071317538524,Medium
2960-YZLXC,0,0.3023812228389049,Low
5692-HQGLT,1,0.6993800763440131,Medium
2854-VRGRI,0,0.32924430725226533,Low
5925-PVJLL,0,0.043878582044674805,Low
8747-VFCZE,0,0.15436820884416058,Low
2845-DEBPN,0,0.49162133347279646,Medium
1837-QENSL,1,0.8140884396515592,High
3773-XUVEH,0,0.20219446212708247,Low
4467-EKGMS,1,0.6593572662665136,Medium
4693-SKMIC,1,0.8146134767483504,High
1136-EQCMD,0,0.2987007071156176,Low
4359-HFNXQ,0,0.01065396625731647,Low
3140-WXTFE,0,0.012958401566673076,Low
9741-XKLNX,1,0.6527526252289864,Medium
3688-RYHHD,0,0.009816006191568763,Low
7571-HANOA,0,0.1168670512076733,Low
7673-OMIQT,0,0.1974103033113714,Low
7911-KNGFW,0,0.23283489119498163,Low
4570-HTSHE,0,0.013459452171694001,Low
6687-XDGYT,0,0.04153280713903184,Low
6426-IMEVN,0,0.08723295442205327,Low
8173-WCWHI,0,0.157524177106268,Low
5126-HISIP,0,0.03183525734645471,Low
4169-IDWDO,0,0.21569705830521127,Low
3342-ZBLNZ,0,0.08512111001626446,Low
2378-VBHVJ,1,0.47634089155774784,Medium
6286-KXCZG,0,0.04668833091107703,Low
6341-GUSEG,0,0.05167021730769741,Low
7284-NOJRY,0,0.03412916540916541,Low
1942-SYFKO,0,0.284841483203749,Low
7981-RZOWN,0,0.4543918613118656,Medium
3805-RKRQB,1,0.24008371813316168,Low
5841-AKRQC,0,0.27775407443363076,Low
9184-TILDJ,0,0.10186744916743352,Low
7081-WPHXO,0,0.28612214981477463,Low
7683-SKAQX,0,0.02942803571939629,Low
8760-WJXAI,0,0.09820721760146123,Low
6636-IAEYL,0,0.3960381257629319,Low
2513-QJKYO,0,0.12841263207165501,Low
1719-YARCH,0,0.12682737071328473,Low
9873-EZHJY,0,0.1136895427996455,Low
7685-HTMCG,0,0.6926998255529926,Medium
3115-MXOEP,0,0.06584251728270288,Low
5687-KGSOL,0,0.02413230446481703,Low
2768-DFQBB,0,0.06342944137867558,Low
9910-GCZKA,0,0.04202796439662041,Low
4757-AHYUK,0,0.5337955256371006,Medium
4038-PQTOC,1,0.46466847225547775,Medium
8775-IVVFN,1,0.7466481070771671,High
7750-JUNXX,0,0.008261896830850648,Low
9667-FTTLE,0,0.725585214388927,High
3636-NWXXY,0,0.0863044889432677,Low
1877-ZOCDG,1,0.5781622902398806,Medium
3263-CJOIR,1,0.17386613450717386,Low
7443-KCIPK,0,0.08302713598935449,Low
6232-VUQCT,1,0.4849246891900143,Medium
3993-KSVSH,1,0.8448236796447222,High
5046-JMTZK,0,0.08052914575939925,Low
3935-WDKYW,0,0.23337220662742128,Low
8285-XGBWM,0,0.4728013410385597,Medium
3270-MVMQN,0,0.031563245177384305,Low
5342-YYLVS,0,0.009535884235513001,Low
2169-WSWUY,0,0.2713423073748797,Low
5869-BHDGO,1,0.6395427879690269,Medium
9766-TLMNK,0,0.09608674592883919,Low
6382-YCJCW,1,0.32087750894511685,Low
2783-QBMXY,1,0.6196413861678385,Medium
2332-RFSNU,0,0.33003911703502425,Low
9064-JBIFD,0,0.13495230429522512,Low
7455-XNNPX,0,0.5971814806006037,Medium
1152-NWEPA,0,0.5827695759332618,Medium
8508-RZHTU,1,0.47077505380648316,Medium
1279-TSPOU,0,0.07081331631296638,Low
1931-KHVEB,0,0.02084479139971944,Low
9322-KUGSY,0,0.26151678802161027,Low
7869-HPVWH,1,0.6764888232632194,Medium
3057-LGSPM,0,0.39424916227783247,Low
8290-FVOZP,1,0.5100477165313674,Medium
7859-EGOFB,0,0.08485614117235293,Low
5009-GQONV,0,0.03002939077287842,Low
1607-UMSVH,1,0.803095893191694,High
3162-TQEHW,0,0.3706272042361144,Low
6000-XSFFZ,0,0.8328013800382023,High
7655-PRKIV,0,0.11516652766866678,Low
9053-XUWNI,0,0.011594392522582804,Low
1744-ILCIY,0,0.2190340422937593,Low
3361-KQXXV,0,0.014230752575211277,Low
2318-CTXQX,0,0.2113753662764959,Low
7002-JVTJP,1,0.6242545677292123,Medium
6215-CHFHN,0,0.5661315806327145,Medium
5619-WAVGJ,0,0.07207165272085281,Low
2364-ADFKI,1,0.813570356448693,High
1939-IERRB,0,0.2773417837031518,Low
6861-XYBXK,1,0.9327240148445967,High
8864-FRUGT,0,0.02548390293167399,Low
2603-SYHYR,0,0.5420621583113331,Medium
5539-IOZAW,1,0.8892015824086159,High
2337-WOXEB,0,0.11688780423528206,Low
5308-UUTUU,0,0.5134845899666041,Medium
8754-EGALG,0,0.1837378006720108,Low
6640-OPRZC,1,0.3068266319097114,Low
3486-KBVKE,0,0.26176153485160136,Low
5661-EKQIV,1,0.8465062985788335,High
3315-CLERN,0,0.031002948054758606,Low
2339-IWVQX,0,0.4752145208660485,Medium
1966-TAPBI,0,0.1969637415446372,Low
1813-GQUYZ,1,0.9233794768148134,High
2199-XHWWX,1,0.7805576870264943,High
5550-TLCMF,0,0.22374718532987667,Low
1909-DFUZW,0,0.0028815922045042812,Low
6790-WHXYD,0,0.028474377933104193,Low
4577-HDEZE,1,0.46907126439436797,Medium
6992-WTLAK,0,0.027126668960849344,Low
3548-WYGEV,0,0.11513710412563388,Low
8860-ZUMJB,0,0.48052344063777586,Medium
8979-ZXOWA,0,0.061575932531521195,Low
4666-CPAHK,0,0.046830862655340554,Low
2169-CXHZJ,0,0.8330148359386879,High
1527-CRAYG,0,0.03714882650163211,Low
6470-LBSAU,0,0.023012438699490694,Low
5536-HYFHQ,0,0.027489907721453155,Low
4152-MUXUC,0,0.11656140558797033,Low
9491-KVHPZ,0,0.16921236627726552,Low
9447-RPAPK,1,0.8484609903557697,High
1139-YLUBG,0,0.33506808106196484,Low
9088-YAXHF,0,0.09641862386331011,Low
9954-NUDTJ,1,0.8900694659646394,High
7415-RBWHJ,0,0.16071333884482272,Low
8185-WXLJV,1,0.8081183915781912,High
3334-QGFOW,0,0.20807933949444843,Low
3623-SASKB,0,0.04316011315507402,Low
5983-GQBIG,1,0.5190945033580417,Medium
3824-AHCQL,0,0.018251332142218708,Low
3552-QXOHK,0,0.17534131636226766,Low
8117-CIMQO,0,0.019248218612179693,Low
7290-YEMJC,0,0.2137614376815722,Low
2148-QNHXI,0,0.7477361078235022,High
6365-ZSSHX,0,0.03883312028346794,Low
5213-HTNDA,0,0.07555505398959568,Low
2095-EFIGX,0,0.058036740714750276,Low
9660-ZENCS,0,0.6067020411590087,Medium
2239-HFMJO,1,0.6024543709826514,Medium
2774-NCBDG,0,0.017279427403583136,Low
8106-INRTP,0,0.012519558292910982,Low
2590-RHPZB,1,0.11915875566477048,Low
1770-GLMHX,0,0.14175543842843963,Low
1066-OOUOD,0,0.5441331579717442,Medium
3883-EMXKJ,1,0.2475142020250297,Low
5177-EWRSJ,0,0.07392749827770989,Low
3521-MGASW,1,0.18427251080558607,Low
3020-QXTVX,0,0.004296033022386407,Low
3272-BUUEX,1,0.348584655895669,Low
1223-JYJTA,1,0.7320509901797856,High
5400-UVLBN,0,0.07562689218131756,Low
7656-LYIVT,0,0.58264707014083,Medium
4884-CJTXL,0,0.22462124353784005,Low
3623-TYDIU,0,0.7092455805800115,High
2125-ZGMNJ,1,0.7180716137499223,High
2179-AJHXR,0,0.021197451613693543,Low
1844-TPDKT,1,0.1319069225977358,Low
6826-OMRWE,0,0.2126914127869981,Low
4622-WNEDS,0,0.037248869307500924,Low
5412-UCPPL,1,0.20271571181960474,Low
4846-HUIKW,1,0.03561719172306481,Low
6674-BBNSM,0,0.11311920087235229,Low
9615-WLGAA,1,0.5167545206966025,Medium
6432-IDBMP,0,0.06154466891990745,Low
1292-KLBWF,0,0.02484951945193136,Low
2218-DMSGT,0,0.022776502710129452,Low
3349-EQUTO,1,0.7545579744769972,High
8858-WHQBC,0,0.16476399476452752,Low
4980-SPETP,0,0.8648608453003739,High
7803-PWJAP,0,0.21785819398690678,Low
9828-CZUAO,0,0.15219433271497174,Low
3819-RTJMB,0,0.2211388276726133,Low
1041-TJWPK,1,0.1658811931990413,Low
8915-BVBYO,1,0.7161375477588502,High
5210-RUHCZ,1,0.4055324771569449,Medium
5665-HXBVA,0,0.0453616887986973,Low
6899-ADIEB,1,0.6306097477558045,Medium
7107-TISIF,1,0.29961434841283024,Low
8627-NASKB,0,0.02216309848020411,Low
3143-IASFE,0,0.6719919891101895,Medium
2658-SNVLR,1,0.479180646125905,Medium
5244-PWPMW,0,0.2594426862488042,Low
6750-YQRNW,0,0.24921554369611726,Low
3742-OXFLA,0,0.7453258726758808,High
6139-JOGVZ,0,0.04498616721844486,Low
5811-PLHLM,0,0.30581384382344734,Low
8018-RIQYK,0,0.6478053574656993,Medium
8618-MDEIP,0,0.1831514877206848,Low
9149-KHRIL,0,0.05081879562317701,Low
2956-HBOME,0,0.018551401522007373,Low
7792-FRCAD,1,0.5709880246649899,Medium
5709-EINQU,0,0.01876324996290893,Low
4646-CZUVX,0,0.48379836048255664,Medium
7302-ZNOPN,1,0.4360159677495484,Medium
4978-IUIXT,0,0.8421450894249874,High
9990-QPIRP,0,0.08861591062929669,Low
4598-BAGSX,1,0.4333754331549326,Medium
9405-NWAWZ,1,0.528658550988506,Medium
4618-BSAQI,0,0.022892197780409552,Low
5867-XDAOS,0,0.10529547242838826,Low
3687-ESRYW,0,0.5355855131359111,Medium
7548-AGRMB,1,0.8612793393941155,High
6083-TSXDY,0,0.03645169287595174,Low
5729-HWCAS,1,0.6890241459380021,Medium
7547-CWVUK,0,0.34560377274058673,Low
9385-DUVNI,0,0.6506674469781999,Medium
5291-BAIAQ,0,0.02486685012840512,Low
6754-WHVHO,1,0.8613508586778256,High
8262-JCVHF,1,0.2993161732537469,Low
7164-NAXNH,0,0.09517367208879246,Low
1769-RTTQW,0,0.17973409019217357,Low
6476-GFJSA,0,0.26485619897490165,Low
3714-LODCX,0,0.19000019337694202,Low
1864-CFIFV,0,0.0453159383789613,Low
2137-DDQWE,1,0.9440044949124295,High
5991-JQQHP,0,0.03668131201407943,Low
1499-MZXBB,0,0.30729080766188205,Low
8402-FROKI,0,0.344817999610576,Low
7718-GTGWS,0,0.37291626513471887,Low
5903-CFQOC,1,0.48772961506825435,Medium
1893-PJMPW,0,0.12029901077956928,Low
3266-SWXZA,0,0.170581300059945,Low
1683-WFHMR,0,0.3237410641645363,Low
1341-QCJXD,0,0.050860247869532735,Low
1409-MGGLE,0,0.023412200519036204,Low
1184-YVKVZ,1,0.715522945517375,High
4551-EFYXS,1,0.4123026092983682,Medium
7106-HNJKS,0,0.43254941572932964,Medium
5852-LGRLB,0,0.08934687236780132,Low
7172-IKZRB,0,0.011772429955648308,Low
7647-HTJOS,0,0.18896269806527516,Low
2659-DSBVL,0,0.659870979276812,Medium
1848-TXBYK,0,0.203278312467929,Low
7013-GCZQG,0,0.029095839102073376,Low
4204-THRAZ,0,0.023896029675790305,Low
7522-IOELJ,0,0.3169321156656171,Low
4497-VKALB,0,0.4659719614371825,Medium
5296-RCBJM,0,0.43737116739953796,Medium
1576-IUONC,0,0.4314843679116444,Medium
8194-PLPDR,0,0.05947405433190391,Low
3695-BGJLF,1,0.5145917810905594,Medium
8099-GDFKB,0,0.5768519826029848,Medium
1826-EKYPC,1,0.6232645008420145,Medium
1620-CBNSL,0,0.16706805032002323,Low
4667-PJVRZ,0,0.029077380767065352,Low
1762-LWRUM,0,0.8662835253695359,High
4506-TMKKD,0,0.19850609801718463,Low
8066-WAKRD,0,0.06812769646298932,Low
3722-ZUWZR,1,0.45338487732725824,Medium
3510-YLOOO,0,0.7118247772431828,High
5958-UELPO,0,0.0906691723767135,Low
7514-IYASE,0,0.4529723618943097,Medium
6429-AGKCI,0,0.2080705800878257,Low
6708-EQMVQ,1,0.7443112809456288,High
5014-VEOFL,0,0.010804755702691444,Low
5287-PIREE,0,0.12617667363400345,Low
1970-MKVIP,0,0.2519301972513145,Low
9686-QWNEL,1,0.6008586061767061,Medium
7779-DMNYZ,0,0.464041606870479,Medium
6473-FFPFR,0,0.3615484347742993,Low
9704-EXBMK,0,0.02276957726388257,Low
6074-MODTY,0,0.1749053327441608,Low
5269-WDTIR,0,0.86643853789222,High
6113-BJLVC,0,0.06757179952640988,Low
9530-BGDXO,1,0.5035641258921509,Medium
7440-RPHDL,0,0.041745936284882185,Low
4698-LZDQE,1,0.7349994478329015,High
6324-RALIM,1,0.5129738067485725,Medium
5392-MQFWV,0,0.6813689881301044,Medium
5122-XHFHU,0,0.02967782576866518,Low
2240-HDLHV,0,0.3018175044386741,Low
7898-XKNWS,1,0.6703248956237409,Medium
9541-ZBGSC,1,0.5721271543400716,Medium
1767-DBRHY,0,0.3066926267644745,Low
1914-LRJSV,0,0.6080168193095045,Medium
6752-POZUB,1,0.6038355030804926,Medium
7952-EWIST,1,0.9138123873941099,High
4202-ZNKMI,1,0.5841464613345594,Medium
1970-ZVVXP,0,0.2896332633075381,Low
9858-ZGLCS,1,0.8094036835526709,High
1999-TUKQY,1,0.3142803519381793,Low
7804-LXBFI,0,0.1314862761291253,Low
4276-RUBGV,0,0.10830652659504236,Low
5553-ILPPV,0,0.4266118241732655,Medium
9892-VCKMQ,0,0.005626108908575173,Low
9629-LJXTL,1,0.5341457214367444,Medium
9362-HGACW,1,0.2586132563744551,Low
1681-TBFJF,1,0.21221638054072883,Low
2135-ZKLTX,0,0.15532257434420746,Low
3683-LMGDX,1,0.7167118670288463,High
7283-RIRDD,0,0.034108528087624206,Low
9591-FUHQP,0,0.05100575374483511,Low
7506-YLWHZ,0,0.18810203357411476,Low
5499-VVQZR,0,0.07482105123003799,Low
6446-GJASP,1,0.2682272444080286,Low
7272-QGZLS,1,0.7844899905237476,High
2205-PKYTY,0,0.3054097890636214,Low
3824-RQGIR,0,0.015088047149191288,Low
2323-KTVPR,0,0.007486801925883426,Low
8428-GRTVP,1,0.4348867554861364,Medium
2394-BPHJM,1,0.6915338919919527,Medium
7717-JPMBR,0,0.022921450253278085,Low
5801-FTCGG,0,0.07460413214646223,Low
6890-ZVDBU,0,0.4818072162643791,Medium
6201-JXEDM,0,0.47196521476311215,Medium
3422-GQHPO,0,0.061425951524428105,Low
8139-ZQHOM,0,0.3948393484359413,Low
5066-ICGPB,1,0.8202657202696292,High
2409-OZECJ,0,0.03192562004057437,Low
1681-XUDCO,1,0.8954051965889689,High
4645-SYIUI,0,0.40758093163162734,Medium
3095-ZGDPP,0,0.06728819534348228,Low
5377-CDTEH,0,0.2784946151980487,Low
8225-IIXUS,0,0.4948233044882959,Medium
2708-HPVNT,0,0.08617044789538907,Low
3937-JPODK,0,0.419931976984108,Medium
8707-NTVHG,0,0.27607843258825193,Low
6220-MXEKB,1,0.20749868790192144,Low
4269-PUVAW,0,0.049619591727049835,Low
7176-FFUSF,0,0.2487618131718572,Low
4940-WANWA,1,0.30705994555861976,Low
5918-OIOSH,1,0.4932973214240324,Medium
5462-NAFQM,0,0.2093240410791502,Low
9724-WFZWK,0,0.09270937838759004,Low
6588-HCGSO,1,0.855567806506254,High
4972-MUSQN,0,0.2490397733721326,Low
1025-IDUJG,1,0.49906786724069524,Medium
5336-MYEVF,0,0.007042327296840299,Low
8213-NOSCU,1,0.2988022914453557,Low
7711-FCSCP,0,0.9008843742463577,High
3295-SXVTQ,1,0.5458369220128996,Medium
1689-YXBUC,1,0.6376371095017112,Medium
6432-GDFIJ,1,0.5868543672211255,Medium
3705-MQMPK,1,0.43342887723844986,Medium
3494-DIENR,1,0.8491882398612118,High
8607-HDVSI,0,0.8300963724111974,High
9960-QTJLJ,0,0.36764551674035667,Low
7584-VWITR,0,0.0158675984907911,Low
1114-UDDCO,1,0.3282202884689033,Low
1286-NSNGI,1,0.3018494672055363,Low
7496-IRRNJ,1,0.5335989409056192,Medium
1537-THLAT,1,0.6128538939888395,Medium
9189-WICCJ,0,0.1591294809700429,Low
1022-EPBQW,0,0.24515351760355802,Low
9953-ZHQBG,1,0.7483627137379736,High
8013-FHKIT,1,0.676551580701452,Medium
9168-NOTKL,0,0.07686807439111915,Low
9554-KGAAT,0,0.07080497628530488,Low
3077-TBUKV,1,0.86321097051884,High
8478-OZYSM,0,0.007055535636511362,Low
9334-ZKIHY,0,0.22821833173567616,Low
2387-ANYIN,1,0.9281237256166174,High
1967-VYQDC,0,0.20680142941215698,Low
7656-DBXNP,0,0.3651001405270961,Low
7072-IGNBH,0,0.43151978774769467,Medium
6339-YPTIB,1,0.5617652033003674,Medium
4385-RBWHR,1,0.8906435134182352,High
8942-PEGMZ,0,0.09692863923561341,Low
7090-QUDCP,0,0.06399374176648219,Low
6325-GQDFX,0,0.2742583357151897,Low
1277-OVSLI,0,0.8917464044810737,High
1546-DPNJH,0,0.02194859921567167,Low
1721-DHYID,0,0.03687015110377448,Low
6173-DKSCX,0,0.1242766995237598,Low
6717-XSZNA,0,0.5027706729403414,Medium
1570-ECVYQ,1,0.4095593144357005,Medium
2704-ZHWRL,1,0.7831511521397208,High
8125-RXPKC,0,0.35467640808077006,Low
9929-UCPVS,0,0.03555728963086607,Low
3448-DYJWM,0,0.05008809146030153,Low
7859-GPOFR,1,0.3745813314721851,Low
5156-QADSZ,0,0.09512433793619066,Low
2042-AGBGR,1,0.7881465926744211,High
8090-QKENZ,0,0.01917171817671107,Low
2877-OIJNE,1,0.5304610955750113,Medium
2747-BRXLQ,0,0.05016100115628676,Low
9851-TGUKY,0,0.12207890304095818,Low
9321-BXGMT,0,0.21148818539551806,Low
2112-AKPPY,0,0.04259589089342814,Low
3287-SELNL,0,0.4153672915280864,Medium
2584-EWYBG,0,0.26527640249319456,Low
9885-DNHZT,0,0.5759722432973039,Medium
7762-BDUFL,0,0.08847078379190536,Low
1962-ASEEV,0,0.49956247317278724,Medium
7430-FWZKL,1,0.43056324051255424,Medium
6948-DXDTP,0,0.12124635588235758,Low
2176-LHYNJ,0,0.07229253562904775,Low
3378-DNNYQ,1,0.17688787599034803,Low
5078-JGQDA,0,0.045878018612757955,Low
9108-AFOFR,0,0.07542438405574182,Low
5959-BMVKR,1,0.8741393859687956,High
6207-LOMBL,1,0.34297230313196003,Low
4733-USOJQ,0,0.4694941707146951,Medium
9977-VGHMR,1,0.6606972543729347,Medium
7064-UOVBF,1,0.7777646706819252,High
5622-NZRKP,0,0.05314150063809153,Low
2045-KADKA,0,0.1134633138722761,Low
2667-XVOYA,0,0.3925555370200973,Low
9463-MJULP,0,0.1484359406088471,Low
3835-NDFOY,1,0.55546215929143,Medium
2675-PBNWI,1,0.20844964442115974,Low
8185-KYQIG,0,0.21748708515086607,Low
8835-MKPBE,0,0.5519247311049819,Medium
5120-HOJLU,0,0.18641928906669838,Low
8068-HJQXO,0,0.4359348743865701,Medium
1667-PSYYR,0,0.4438353682464374,Medium
5977-EWMRT,0,0.092187919002508,Low
1130-JRMRO,1,0.7983742885726517,High
1000-HKKBA,0,0.211086780331088,Low
3636-WZVYY,0,0.01325046503981565,Low
7163-DJTKG,0,0.35697645615224144,Low
1343-IIVUC,1,0.3360438580290708,Low
5673-XMYCI,0,0.028001234820029638,Low
9270-SHXJU,0,0.10548126122474588,Low
